Transacao,Data de compra,ID Consumidor,ID Produto,Quantidade,Venda_unitaria,Faturamento
11593,"terça-feira, 13 de setembro de 2022",3345,17,4,R$ 60,R$ 240
11603,"quarta-feira, 14 de setembro de 2022",6679,17,4,R$ 60,R$ 240
11740,"segunda-feira, 19 de setembro de 2022",5114,17,4,R$ 60,R$ 240
11765,"terça-feira, 20 de setembro de 2022",4250,17,4,R$ 60,R$ 240
11797,"quarta-feira, 21 de setembro de 2022",6127,17,4,R$ 60,R$ 240
11799,"quarta-feira, 21 de setembro de 2022",3761,17,4,R$ 60,R$ 240
11898,"sábado, 24 de setembro de 2022",5406,17,4,R$ 60,R$ 240
11928,"domingo, 25 de setembro de 2022",1495,17,4,R$ 60,R$ 240
12027,"quarta-feira, 28 de setembro de 2022",1449,17,4,R$ 60,R$ 240
12037,"quarta-feira, 28 de setembro de 2022",2219,17,4,R$ 60,R$ 240
12089,"sábado, 1 de outubro de 2022",6030,17,4,R$ 60,R$ 240
12149,"segunda-feira, 3 de outubro de 2022",8500,17,4,R$ 60,R$ 240
12205,"quarta-feira, 5 de outubro de 2022",8491,17,4,R$ 60,R$ 240
12280,"sábado, 8 de outubro de 2022",9176,17,4,R$ 60,R$ 240
12290,"sábado, 8 de outubro de 2022",7617,17,4,R$ 60,R$ 240
12303,"domingo, 9 de outubro de 2022",7977,17,4,R$ 60,R$ 240
12327,"segunda-feira, 10 de outubro de 2022",4334,17,4,R$ 60,R$ 240
12330,"segunda-feira, 10 de outubro de 2022",9304,17,4,R$ 60,R$ 240
12462,"sábado, 15 de outubro de 2022",8482,17,4,R$ 60,R$ 240
12602,"quinta-feira, 20 de outubro de 2022",9734,17,4,R$ 60,R$ 240
12647,"sexta-feira, 21 de outubro de 2022",2896,17,4,R$ 60,R$ 240
12714,"segunda-feira, 24 de outubro de 2022",5872,17,4,R$ 60,R$ 240
12853,"sexta-feira, 28 de outubro de 2022",8773,17,4,R$ 60,R$ 240
13048,"sexta-feira, 4 de novembro de 2022",2077,17,4,R$ 60,R$ 240
13052,"sexta-feira, 4 de novembro de 2022",2984,17,4,R$ 60,R$ 240
13055,"sexta-feira, 4 de novembro de 2022",2678,17,4,R$ 60,R$ 240
13057,"sexta-feira, 4 de novembro de 2022",6394,17,4,R$ 60,R$ 240
13114,"domingo, 6 de novembro de 2022",6909,17,4,R$ 60,R$ 240
13184,"quarta-feira, 9 de novembro de 2022",4106,17,4,R$ 60,R$ 240
13264,"sábado, 12 de novembro de 2022",7614,17,4,R$ 60,R$ 240
13306,"domingo, 13 de novembro de 2022",6937,17,4,R$ 60,R$ 240
13316,"domingo, 13 de novembro de 2022",6394,17,4,R$ 60,R$ 240
13494,"domingo, 20 de novembro de 2022",9484,17,4,R$ 60,R$ 240
13533,"terça-feira, 22 de novembro de 2022",7337,17,4,R$ 60,R$ 240
13570,"quarta-feira, 23 de novembro de 2022",1310,17,4,R$ 60,R$ 240
13572,"quarta-feira, 23 de novembro de 2022",4676,17,4,R$ 60,R$ 240
13728,"quarta-feira, 30 de novembro de 2022",6631,17,4,R$ 60,R$ 240
13760,"sexta-feira, 2 de dezembro de 2022",178,17,4,R$ 60,R$ 240
13868,"sexta-feira, 9 de dezembro de 2022",6204,17,4,R$ 60,R$ 240
13908,"domingo, 11 de dezembro de 2022",2530,17,4,R$ 60,R$ 240
4,"terça-feira, 22 de dezembro de 2020",9619,19,4,R$ 40,R$ 160
219,"segunda-feira, 25 de janeiro de 2021",9014,19,4,R$ 40,R$ 160
238,"quarta-feira, 27 de janeiro de 2021",1748,19,4,R$ 40,R$ 160
335,"quarta-feira, 3 de fevereiro de 2021",9785,19,4,R$ 40,R$ 160
410,"terça-feira, 9 de fevereiro de 2021",10186,19,4,R$ 40,R$ 160
439,"sexta-feira, 12 de fevereiro de 2021",1159,19,4,R$ 40,R$ 160
467,"segunda-feira, 15 de fevereiro de 2021",5954,19,4,R$ 40,R$ 160
489,"terça-feira, 16 de fevereiro de 2021",9752,19,4,R$ 40,R$ 160
509,"quinta-feira, 18 de fevereiro de 2021",8853,19,4,R$ 40,R$ 160
628,"domingo, 28 de fevereiro de 2021",5887,19,4,R$ 40,R$ 160
655,"segunda-feira, 1 de março de 2021",4205,19,4,R$ 40,R$ 160
862,"terça-feira, 16 de março de 2021",924,19,4,R$ 40,R$ 160
865,"terça-feira, 16 de março de 2021",6106,19,4,R$ 40,R$ 160
1091,"terça-feira, 30 de março de 2021",1490,19,4,R$ 40,R$ 160
1143,"sábado, 3 de abril de 2021",3552,19,4,R$ 40,R$ 160
1166,"segunda-feira, 5 de abril de 2021",9014,19,4,R$ 40,R$ 160
1212,"quinta-feira, 8 de abril de 2021",6692,19,4,R$ 40,R$ 160
1286,"terça-feira, 13 de abril de 2021",6348,19,4,R$ 40,R$ 160
1305,"quarta-feira, 14 de abril de 2021",8003,19,4,R$ 40,R$ 160
1478,"segunda-feira, 26 de abril de 2021",3218,19,4,R$ 40,R$ 160
1505,"quarta-feira, 28 de abril de 2021",5118,19,4,R$ 40,R$ 160
1522,"sexta-feira, 30 de abril de 2021",3288,19,4,R$ 40,R$ 160
1565,"segunda-feira, 3 de maio de 2021",7780,19,4,R$ 40,R$ 160
1684,"quarta-feira, 12 de maio de 2021",4253,19,4,R$ 40,R$ 160
1752,"segunda-feira, 17 de maio de 2021",2682,19,4,R$ 40,R$ 160
1770,"quarta-feira, 19 de maio de 2021",10068,19,4,R$ 40,R$ 160
1812,"sexta-feira, 21 de maio de 2021",417,19,4,R$ 40,R$ 160
1864,"quarta-feira, 26 de maio de 2021",9814,19,4,R$ 40,R$ 160
1938,"terça-feira, 1 de junho de 2021",8181,19,4,R$ 40,R$ 160
2186,"terça-feira, 22 de junho de 2021",4587,19,4,R$ 40,R$ 160
2377,"sexta-feira, 9 de julho de 2021",1310,19,4,R$ 40,R$ 160
2416,"segunda-feira, 12 de julho de 2021",8859,19,4,R$ 40,R$ 160
2458,"quinta-feira, 15 de julho de 2021",819,19,4,R$ 40,R$ 160
2485,"sábado, 17 de julho de 2021",1802,19,4,R$ 40,R$ 160
2570,"sábado, 24 de julho de 2021",7896,19,4,R$ 40,R$ 160
2584,"domingo, 25 de julho de 2021",2688,19,4,R$ 40,R$ 160
2613,"terça-feira, 27 de julho de 2021",5374,19,4,R$ 40,R$ 160
2720,"quinta-feira, 5 de agosto de 2021",3838,19,4,R$ 40,R$ 160
2751,"domingo, 8 de agosto de 2021",7646,19,4,R$ 40,R$ 160
2895,"sexta-feira, 20 de agosto de 2021",4211,19,4,R$ 40,R$ 160
2997,"sexta-feira, 27 de agosto de 2021",1140,19,4,R$ 40,R$ 160
3005,"sábado, 28 de agosto de 2021",994,19,4,R$ 40,R$ 160
3080,"sábado, 4 de setembro de 2021",4491,19,4,R$ 40,R$ 160
3146,"sexta-feira, 10 de setembro de 2021",3719,19,4,R$ 40,R$ 160
3187,"segunda-feira, 13 de setembro de 2021",5858,19,4,R$ 40,R$ 160
3283,"segunda-feira, 20 de setembro de 2021",8467,19,4,R$ 40,R$ 160
3323,"sábado, 25 de setembro de 2021",571,19,4,R$ 40,R$ 160
3416,"domingo, 3 de outubro de 2021",4466,19,4,R$ 40,R$ 160
3465,"terça-feira, 5 de outubro de 2021",770,19,4,R$ 40,R$ 160
3801,"terça-feira, 2 de novembro de 2021",3921,19,4,R$ 40,R$ 160
3809,"quarta-feira, 3 de novembro de 2021",8281,19,4,R$ 40,R$ 160
3842,"sexta-feira, 5 de novembro de 2021",2952,19,4,R$ 40,R$ 160
4025,"sexta-feira, 19 de novembro de 2021",511,19,4,R$ 40,R$ 160
4187,"quarta-feira, 1 de dezembro de 2021",5331,19,4,R$ 40,R$ 160
4230,"sexta-feira, 3 de dezembro de 2021",7051,19,4,R$ 40,R$ 160
4255,"sábado, 4 de dezembro de 2021",6916,19,4,R$ 40,R$ 160
4296,"terça-feira, 7 de dezembro de 2021",5782,19,4,R$ 40,R$ 160
4302,"quarta-feira, 8 de dezembro de 2021",5358,19,4,R$ 40,R$ 160
4305,"quarta-feira, 8 de dezembro de 2021",6469,19,4,R$ 40,R$ 160
4338,"sexta-feira, 10 de dezembro de 2021",4088,19,4,R$ 40,R$ 160
4436,"quinta-feira, 16 de dezembro de 2021",4070,19,4,R$ 40,R$ 160
4470,"sábado, 18 de dezembro de 2021",6065,19,4,R$ 40,R$ 160
4490,"domingo, 19 de dezembro de 2021",423,19,4,R$ 40,R$ 160
4504,"segunda-feira, 20 de dezembro de 2021",8742,19,4,R$ 40,R$ 160
4568,"sexta-feira, 24 de dezembro de 2021",9622,19,4,R$ 40,R$ 160
4572,"sexta-feira, 24 de dezembro de 2021",4498,19,4,R$ 40,R$ 160
4669,"quarta-feira, 29 de dezembro de 2021",5895,19,4,R$ 40,R$ 160
4726,"sexta-feira, 31 de dezembro de 2021",6669,19,4,R$ 40,R$ 160
4849,"quinta-feira, 6 de janeiro de 2022",9006,19,4,R$ 40,R$ 160
4851,"quinta-feira, 6 de janeiro de 2022",1241,19,4,R$ 40,R$ 160
4898,"sábado, 8 de janeiro de 2022",7695,19,4,R$ 40,R$ 160
4931,"domingo, 9 de janeiro de 2022",9321,19,4,R$ 40,R$ 160
4941,"domingo, 9 de janeiro de 2022",7849,19,4,R$ 40,R$ 160
4980,"terça-feira, 11 de janeiro de 2022",7588,19,4,R$ 40,R$ 160
5094,"domingo, 16 de janeiro de 2022",5981,19,4,R$ 40,R$ 160
5141,"terça-feira, 18 de janeiro de 2022",7977,19,4,R$ 40,R$ 160
5216,"quinta-feira, 20 de janeiro de 2022",4029,19,4,R$ 40,R$ 160
5280,"domingo, 23 de janeiro de 2022",8867,19,4,R$ 40,R$ 160
5303,"segunda-feira, 24 de janeiro de 2022",7485,19,4,R$ 40,R$ 160
5348,"quarta-feira, 26 de janeiro de 2022",1050,19,4,R$ 40,R$ 160
5416,"sábado, 29 de janeiro de 2022",9573,19,4,R$ 40,R$ 160
5541,"quarta-feira, 2 de fevereiro de 2022",878,19,4,R$ 40,R$ 160
5563,"quarta-feira, 2 de fevereiro de 2022",6566,19,4,R$ 40,R$ 160
5591,"sexta-feira, 4 de fevereiro de 2022",6690,19,4,R$ 40,R$ 160
5741,"quarta-feira, 9 de fevereiro de 2022",6472,19,4,R$ 40,R$ 160
5744,"quarta-feira, 9 de fevereiro de 2022",6999,19,4,R$ 40,R$ 160
5833,"sábado, 12 de fevereiro de 2022",9269,19,4,R$ 40,R$ 160
5842,"sábado, 12 de fevereiro de 2022",8364,19,4,R$ 40,R$ 160
5871,"segunda-feira, 14 de fevereiro de 2022",8118,19,4,R$ 40,R$ 160
5881,"segunda-feira, 14 de fevereiro de 2022",1444,19,4,R$ 40,R$ 160
5912,"terça-feira, 15 de fevereiro de 2022",5926,19,4,R$ 40,R$ 160
5978,"quinta-feira, 17 de fevereiro de 2022",5294,19,4,R$ 40,R$ 160
5986,"quinta-feira, 17 de fevereiro de 2022",4948,19,4,R$ 40,R$ 160
6022,"sábado, 19 de fevereiro de 2022",4608,19,4,R$ 40,R$ 160
6151,"quarta-feira, 23 de fevereiro de 2022",10101,19,4,R$ 40,R$ 160
6287,"segunda-feira, 28 de fevereiro de 2022",8231,19,4,R$ 40,R$ 160
6295,"segunda-feira, 28 de fevereiro de 2022",1282,19,4,R$ 40,R$ 160
6300,"segunda-feira, 28 de fevereiro de 2022",5466,19,4,R$ 40,R$ 160
6344,"quarta-feira, 2 de março de 2022",2397,19,4,R$ 40,R$ 160
6374,"quinta-feira, 3 de março de 2022",4642,19,4,R$ 40,R$ 160
6411,"sexta-feira, 4 de março de 2022",7060,19,4,R$ 40,R$ 160
6415,"sábado, 5 de março de 2022",2130,19,4,R$ 40,R$ 160
6422,"sábado, 5 de março de 2022",3586,19,4,R$ 40,R$ 160
6429,"sábado, 5 de março de 2022",7286,19,4,R$ 40,R$ 160
6601,"sexta-feira, 11 de março de 2022",7793,19,4,R$ 40,R$ 160
6831,"segunda-feira, 21 de março de 2022",6559,19,4,R$ 40,R$ 160
6986,"domingo, 27 de março de 2022",4541,19,4,R$ 40,R$ 160
7349,"sábado, 9 de abril de 2022",8087,19,4,R$ 40,R$ 160
7535,"domingo, 17 de abril de 2022",6230,19,4,R$ 40,R$ 160
7619,"quarta-feira, 20 de abril de 2022",8435,19,4,R$ 40,R$ 160
7675,"sexta-feira, 22 de abril de 2022",4732,19,4,R$ 40,R$ 160
7807,"terça-feira, 26 de abril de 2022",5025,19,4,R$ 40,R$ 160
7811,"terça-feira, 26 de abril de 2022",5494,19,4,R$ 40,R$ 160
7914,"sábado, 30 de abril de 2022",975,19,4,R$ 40,R$ 160
7988,"terça-feira, 3 de maio de 2022",4524,19,4,R$ 40,R$ 160
8030,"quinta-feira, 5 de maio de 2022",8114,19,4,R$ 40,R$ 160
8058,"quinta-feira, 5 de maio de 2022",9596,19,4,R$ 40,R$ 160
8165,"segunda-feira, 9 de maio de 2022",10174,19,4,R$ 40,R$ 160
8193,"terça-feira, 10 de maio de 2022",4686,19,4,R$ 40,R$ 160
8206,"terça-feira, 10 de maio de 2022",1286,19,4,R$ 40,R$ 160
8236,"quarta-feira, 11 de maio de 2022",8989,19,4,R$ 40,R$ 160
8325,"domingo, 15 de maio de 2022",9811,19,4,R$ 40,R$ 160
8368,"terça-feira, 17 de maio de 2022",303,19,4,R$ 40,R$ 160
8421,"quinta-feira, 19 de maio de 2022",2156,19,4,R$ 40,R$ 160
8430,"quinta-feira, 19 de maio de 2022",4408,19,4,R$ 40,R$ 160
8480,"sábado, 21 de maio de 2022",9383,19,4,R$ 40,R$ 160
8523,"domingo, 22 de maio de 2022",6968,19,4,R$ 40,R$ 160
8545,"segunda-feira, 23 de maio de 2022",7152,19,4,R$ 40,R$ 160
8674,"sexta-feira, 27 de maio de 2022",8188,19,4,R$ 40,R$ 160
8748,"segunda-feira, 30 de maio de 2022",2507,19,4,R$ 40,R$ 160
8784,"terça-feira, 31 de maio de 2022",8204,19,4,R$ 40,R$ 160
8787,"terça-feira, 31 de maio de 2022",4731,19,4,R$ 40,R$ 160
8806,"quarta-feira, 1 de junho de 2022",1556,19,4,R$ 40,R$ 160
8820,"quinta-feira, 2 de junho de 2022",3903,19,4,R$ 40,R$ 160
8897,"domingo, 5 de junho de 2022",4727,19,4,R$ 40,R$ 160
8980,"quarta-feira, 8 de junho de 2022",2826,19,4,R$ 40,R$ 160
9150,"terça-feira, 14 de junho de 2022",5851,19,4,R$ 40,R$ 160
9241,"sábado, 18 de junho de 2022",6647,19,4,R$ 40,R$ 160
9261,"sábado, 18 de junho de 2022",87,19,4,R$ 40,R$ 160
9293,"domingo, 19 de junho de 2022",2566,19,4,R$ 40,R$ 160
9302,"segunda-feira, 20 de junho de 2022",1720,19,4,R$ 40,R$ 160
9433,"sábado, 25 de junho de 2022",2790,19,4,R$ 40,R$ 160
9451,"sábado, 25 de junho de 2022",2587,19,4,R$ 40,R$ 160
9526,"terça-feira, 28 de junho de 2022",9037,19,4,R$ 40,R$ 160
9683,"segunda-feira, 4 de julho de 2022",4858,19,4,R$ 40,R$ 160
9739,"quarta-feira, 6 de julho de 2022",1312,19,4,R$ 40,R$ 160
9762,"quinta-feira, 7 de julho de 2022",1541,19,4,R$ 40,R$ 160
9765,"quinta-feira, 7 de julho de 2022",7220,19,4,R$ 40,R$ 160
9849,"domingo, 10 de julho de 2022",2316,19,4,R$ 40,R$ 160
9874,"segunda-feira, 11 de julho de 2022",9901,19,4,R$ 40,R$ 160
9932,"quarta-feira, 13 de julho de 2022",9067,19,4,R$ 40,R$ 160
10125,"terça-feira, 19 de julho de 2022",6810,19,4,R$ 40,R$ 160
10158,"quarta-feira, 20 de julho de 2022",5645,19,4,R$ 40,R$ 160
10160,"quarta-feira, 20 de julho de 2022",5958,19,4,R$ 40,R$ 160
10186,"quinta-feira, 21 de julho de 2022",7555,19,4,R$ 40,R$ 160
10195,"quinta-feira, 21 de julho de 2022",4204,19,4,R$ 40,R$ 160
10204,"sexta-feira, 22 de julho de 2022",1844,19,4,R$ 40,R$ 160
10214,"sexta-feira, 22 de julho de 2022",9761,19,4,R$ 40,R$ 160
10259,"segunda-feira, 25 de julho de 2022",3817,19,4,R$ 40,R$ 160
10478,"terça-feira, 2 de agosto de 2022",4913,19,4,R$ 40,R$ 160
10577,"sábado, 6 de agosto de 2022",7110,19,4,R$ 40,R$ 160
10667,"terça-feira, 9 de agosto de 2022",6399,19,4,R$ 40,R$ 160
10708,"quinta-feira, 11 de agosto de 2022",6030,19,4,R$ 40,R$ 160
10710,"quinta-feira, 11 de agosto de 2022",8557,19,4,R$ 40,R$ 160
10732,"quinta-feira, 11 de agosto de 2022",192,19,4,R$ 40,R$ 160
10789,"sábado, 13 de agosto de 2022",2295,19,4,R$ 40,R$ 160
10796,"domingo, 14 de agosto de 2022",10220,19,4,R$ 40,R$ 160
10853,"terça-feira, 16 de agosto de 2022",8169,19,4,R$ 40,R$ 160
11068,"quarta-feira, 24 de agosto de 2022",6659,19,4,R$ 40,R$ 160
11108,"sexta-feira, 26 de agosto de 2022",3244,19,4,R$ 40,R$ 160
11159,"domingo, 28 de agosto de 2022",7660,19,4,R$ 40,R$ 160
11176,"segunda-feira, 29 de agosto de 2022",6324,19,4,R$ 40,R$ 160
11262,"quinta-feira, 1 de setembro de 2022",2832,19,4,R$ 40,R$ 160
11300,"sexta-feira, 2 de setembro de 2022",1636,19,4,R$ 40,R$ 160
11331,"sábado, 3 de setembro de 2022",7643,19,4,R$ 40,R$ 160
11403,"terça-feira, 6 de setembro de 2022",7890,19,4,R$ 40,R$ 160
11497,"sábado, 10 de setembro de 2022",9599,19,4,R$ 40,R$ 160
11546,"domingo, 11 de setembro de 2022",8326,19,4,R$ 40,R$ 160
11635,"quinta-feira, 15 de setembro de 2022",9037,19,4,R$ 40,R$ 160
11698,"sábado, 17 de setembro de 2022",2273,19,4,R$ 40,R$ 160
11717,"domingo, 18 de setembro de 2022",8275,19,4,R$ 40,R$ 160
11838,"quinta-feira, 22 de setembro de 2022",7321,19,4,R$ 40,R$ 160
11903,"sábado, 24 de setembro de 2022",1612,19,4,R$ 40,R$ 160
11981,"terça-feira, 27 de setembro de 2022",5927,19,4,R$ 40,R$ 160
12070,"sexta-feira, 30 de setembro de 2022",9134,19,4,R$ 40,R$ 160
12221,"quinta-feira, 6 de outubro de 2022",5279,19,4,R$ 40,R$ 160
12245,"sexta-feira, 7 de outubro de 2022",5466,19,4,R$ 40,R$ 160
12294,"domingo, 9 de outubro de 2022",2286,19,4,R$ 40,R$ 160
12305,"domingo, 9 de outubro de 2022",1140,19,4,R$ 40,R$ 160
12412,"quinta-feira, 13 de outubro de 2022",48,19,4,R$ 40,R$ 160
12436,"sexta-feira, 14 de outubro de 2022",4277,19,4,R$ 40,R$ 160
12437,"sexta-feira, 14 de outubro de 2022",4582,19,4,R$ 40,R$ 160
12452,"sexta-feira, 14 de outubro de 2022",4727,19,4,R$ 40,R$ 160
12475,"sábado, 15 de outubro de 2022",2886,19,4,R$ 40,R$ 160
12480,"sábado, 15 de outubro de 2022",2966,19,4,R$ 40,R$ 160
12541,"terça-feira, 18 de outubro de 2022",3584,19,4,R$ 40,R$ 160
12565,"quarta-feira, 19 de outubro de 2022",1281,19,4,R$ 40,R$ 160
12581,"quarta-feira, 19 de outubro de 2022",1665,19,4,R$ 40,R$ 160
12587,"quarta-feira, 19 de outubro de 2022",8710,19,4,R$ 40,R$ 160
12590,"quarta-feira, 19 de outubro de 2022",1328,19,4,R$ 40,R$ 160
12628,"sexta-feira, 21 de outubro de 2022",8355,19,4,R$ 40,R$ 160
12722,"segunda-feira, 24 de outubro de 2022",5343,19,4,R$ 40,R$ 160
12792,"quarta-feira, 26 de outubro de 2022",3463,19,4,R$ 40,R$ 160
13101,"domingo, 6 de novembro de 2022",8793,19,4,R$ 40,R$ 160
13224,"quinta-feira, 10 de novembro de 2022",8659,19,4,R$ 40,R$ 160
13333,"segunda-feira, 14 de novembro de 2022",9760,19,4,R$ 40,R$ 160
13399,"quarta-feira, 16 de novembro de 2022",4138,19,4,R$ 40,R$ 160
13469,"sábado, 19 de novembro de 2022",472,19,4,R$ 40,R$ 160
13493,"domingo, 20 de novembro de 2022",5406,19,4,R$ 40,R$ 160
13522,"terça-feira, 22 de novembro de 2022",4907,19,4,R$ 40,R$ 160
13611,"sexta-feira, 25 de novembro de 2022",4987,19,4,R$ 40,R$ 160
13776,"sexta-feira, 2 de dezembro de 2022",1836,19,4,R$ 40,R$ 160
13961,"sexta-feira, 16 de dezembro de 2022",8627,19,4,R$ 40,R$ 160
229,"terça-feira, 26 de janeiro de 2021",7617,10,4,R$ 70,R$ 280
288,"domingo, 31 de janeiro de 2021",4217,10,4,R$ 70,R$ 280
292,"domingo, 31 de janeiro de 2021",7178,10,4,R$ 70,R$ 280
364,"sexta-feira, 5 de fevereiro de 2021",2523,10,4,R$ 70,R$ 280
411,"terça-feira, 9 de fevereiro de 2021",9752,10,4,R$ 70,R$ 280
480,"terça-feira, 16 de fevereiro de 2021",283,10,4,R$ 70,R$ 280
637,"domingo, 28 de fevereiro de 2021",4670,10,4,R$ 70,R$ 280
662,"terça-feira, 2 de março de 2021",4743,10,4,R$ 70,R$ 280
734,"domingo, 7 de março de 2021",1551,10,4,R$ 70,R$ 280
899,"quinta-feira, 18 de março de 2021",1145,10,4,R$ 70,R$ 280
1076,"terça-feira, 30 de março de 2021",2921,10,4,R$ 70,R$ 280
1101,"quarta-feira, 31 de março de 2021",8457,10,4,R$ 70,R$ 280
1285,"terça-feira, 13 de abril de 2021",4121,10,4,R$ 70,R$ 280
1333,"sexta-feira, 16 de abril de 2021",6417,10,4,R$ 70,R$ 280
1473,"segunda-feira, 26 de abril de 2021",5297,10,4,R$ 70,R$ 280
1628,"sexta-feira, 7 de maio de 2021",44,10,4,R$ 70,R$ 280
1668,"segunda-feira, 10 de maio de 2021",8946,10,4,R$ 70,R$ 280
1682,"terça-feira, 11 de maio de 2021",3039,10,4,R$ 70,R$ 280
1712,"quinta-feira, 13 de maio de 2021",511,10,4,R$ 70,R$ 280
1739,"domingo, 16 de maio de 2021",9951,10,4,R$ 70,R$ 280
2154,"domingo, 20 de junho de 2021",4445,10,4,R$ 70,R$ 280
2179,"terça-feira, 22 de junho de 2021",6772,10,4,R$ 70,R$ 280
2181,"terça-feira, 22 de junho de 2021",6348,10,4,R$ 70,R$ 280
2252,"segunda-feira, 28 de junho de 2021",5407,10,4,R$ 70,R$ 280
2295,"quinta-feira, 1 de julho de 2021",1004,10,4,R$ 70,R$ 280
2433,"terça-feira, 13 de julho de 2021",5674,10,4,R$ 70,R$ 280
2438,"quarta-feira, 14 de julho de 2021",1931,10,4,R$ 70,R$ 280
2499,"sábado, 17 de julho de 2021",5432,10,4,R$ 70,R$ 280
2543,"quinta-feira, 22 de julho de 2021",887,10,4,R$ 70,R$ 280
2644,"sexta-feira, 30 de julho de 2021",7292,10,4,R$ 70,R$ 280
2663,"domingo, 1 de agosto de 2021",6347,10,4,R$ 70,R$ 280
2726,"sexta-feira, 6 de agosto de 2021",6288,10,4,R$ 70,R$ 280
2748,"sábado, 7 de agosto de 2021",7986,10,4,R$ 70,R$ 280
2770,"segunda-feira, 9 de agosto de 2021",9648,10,4,R$ 70,R$ 280
2913,"sábado, 21 de agosto de 2021",7457,10,4,R$ 70,R$ 280
3004,"sábado, 28 de agosto de 2021",7323,10,4,R$ 70,R$ 280
3138,"quinta-feira, 9 de setembro de 2021",2187,10,4,R$ 70,R$ 280
3142,"quinta-feira, 9 de setembro de 2021",6841,10,4,R$ 70,R$ 280
3226,"quinta-feira, 16 de setembro de 2021",9225,10,4,R$ 70,R$ 280
3231,"quinta-feira, 16 de setembro de 2021",3279,10,4,R$ 70,R$ 280
3331,"domingo, 26 de setembro de 2021",2472,10,4,R$ 70,R$ 280
3347,"segunda-feira, 27 de setembro de 2021",41,10,4,R$ 70,R$ 280
3362,"terça-feira, 28 de setembro de 2021",6922,10,4,R$ 70,R$ 280
3744,"sexta-feira, 29 de outubro de 2021",9184,10,4,R$ 70,R$ 280
3780,"domingo, 31 de outubro de 2021",1133,10,4,R$ 70,R$ 280
3892,"terça-feira, 9 de novembro de 2021",2869,10,4,R$ 70,R$ 280
3907,"quinta-feira, 11 de novembro de 2021",4879,10,4,R$ 70,R$ 280
3944,"domingo, 14 de novembro de 2021",3878,10,4,R$ 70,R$ 280
4067,"segunda-feira, 22 de novembro de 2021",2870,10,4,R$ 70,R$ 280
4118,"quinta-feira, 25 de novembro de 2021",3508,10,4,R$ 70,R$ 280
4157,"domingo, 28 de novembro de 2021",7521,10,4,R$ 70,R$ 280
4198,"quarta-feira, 1 de dezembro de 2021",5834,10,4,R$ 70,R$ 280
4246,"sábado, 4 de dezembro de 2021",8570,10,4,R$ 70,R$ 280
4251,"sábado, 4 de dezembro de 2021",7859,10,4,R$ 70,R$ 280
4298,"terça-feira, 7 de dezembro de 2021",4287,10,4,R$ 70,R$ 280
4350,"sábado, 11 de dezembro de 2021",7963,10,4,R$ 70,R$ 280
4389,"segunda-feira, 13 de dezembro de 2021",7571,10,4,R$ 70,R$ 280
4396,"terça-feira, 14 de dezembro de 2021",7234,10,4,R$ 70,R$ 280
4652,"terça-feira, 28 de dezembro de 2021",6162,10,4,R$ 70,R$ 280
4701,"quinta-feira, 30 de dezembro de 2021",8700,10,4,R$ 70,R$ 280
4721,"sexta-feira, 31 de dezembro de 2021",4165,10,4,R$ 70,R$ 280
4908,"sábado, 8 de janeiro de 2022",4174,10,4,R$ 70,R$ 280
5014,"quinta-feira, 13 de janeiro de 2022",39,10,4,R$ 70,R$ 280
5057,"sexta-feira, 14 de janeiro de 2022",5757,10,4,R$ 70,R$ 280
5145,"terça-feira, 18 de janeiro de 2022",2998,10,4,R$ 70,R$ 280
5162,"quarta-feira, 19 de janeiro de 2022",6227,10,4,R$ 70,R$ 280
5173,"quarta-feira, 19 de janeiro de 2022",7562,10,4,R$ 70,R$ 280
5250,"sábado, 22 de janeiro de 2022",2373,10,4,R$ 70,R$ 280
5439,"domingo, 30 de janeiro de 2022",8345,10,4,R$ 70,R$ 280
5456,"domingo, 30 de janeiro de 2022",8747,10,4,R$ 70,R$ 280
5479,"segunda-feira, 31 de janeiro de 2022",2220,10,4,R$ 70,R$ 280
5501,"terça-feira, 1 de fevereiro de 2022",3870,10,4,R$ 70,R$ 280
5616,"sexta-feira, 4 de fevereiro de 2022",4462,10,4,R$ 70,R$ 280
5883,"segunda-feira, 14 de fevereiro de 2022",1035,10,4,R$ 70,R$ 280
5888,"segunda-feira, 14 de fevereiro de 2022",3239,10,4,R$ 70,R$ 280
5913,"terça-feira, 15 de fevereiro de 2022",6240,10,4,R$ 70,R$ 280
5926,"terça-feira, 15 de fevereiro de 2022",4598,10,4,R$ 70,R$ 280
5950,"quarta-feira, 16 de fevereiro de 2022",3468,10,4,R$ 70,R$ 280
5976,"quinta-feira, 17 de fevereiro de 2022",4903,10,4,R$ 70,R$ 280
6033,"sábado, 19 de fevereiro de 2022",8927,10,4,R$ 70,R$ 280
6056,"domingo, 20 de fevereiro de 2022",2422,10,4,R$ 70,R$ 280
6196,"quinta-feira, 24 de fevereiro de 2022",4497,10,4,R$ 70,R$ 280
6259,"domingo, 27 de fevereiro de 2022",4953,10,4,R$ 70,R$ 280
6425,"sábado, 5 de março de 2022",9766,10,4,R$ 70,R$ 280
6469,"segunda-feira, 7 de março de 2022",8775,10,4,R$ 70,R$ 280
6526,"quarta-feira, 9 de março de 2022",3239,10,4,R$ 70,R$ 280
6530,"quarta-feira, 9 de março de 2022",1550,10,4,R$ 70,R$ 280
6532,"quarta-feira, 9 de março de 2022",7176,10,4,R$ 70,R$ 280
